pqr_id,fecha,mes,motivo,canal,ciudad,estado,horas_primera_respuesta,horas_cierre,cumple_sla_4h,csat,requiere_agente_humano
PQR-202508-02398,2025-08-22,2025-08,Demora en la entrega,WhatsApp,Bogotá,Cerrado,0.8,13.5,True,3.0,False
PQR-202508-02399,2025-08-11,2025-08,Demora en la entrega,Línea gratuita #590,Bogotá,Cerrado,1.5,26.7,True,5.0,False
PQR-202508-02400,2025-08-26,2025-08,Faltante en el pedido,Instagram / redes,Bogotá,Cerrado,7.6,8.6,False,3.0,False
PQR-202508-02401,2025-08-15,2025-08,Producto averiado en transporte,WhatsApp,Cúcuta,Cerrado,0.4,45.8,True,4.0,False
PQR-202508-02402,2025-08-12,2025-08,Reclamo por precio o promoción,Correo electrónico,Barranquilla,Cerrado,2.6,38.1,True,4.0,False
PQR-202508-02403,2025-08-05,2025-08,Faltante en el pedido,WhatsApp,Bogotá,Cerrado,1.9,168.7,True,3.0,False
PQR-202508-02404,2025-08-09,2025-08,Demora en la entrega,Chat del sitio,Bogotá,Cerrado,0.2,9.9,True,4.0,False
PQR-202508-02405,2025-08-12,2025-08,Solicitud de factura electrónica,Instagram / redes,Barranquilla,Cerrado,2.7,20.7,True,5.0,False
PQR-202508-02406,2025-08-07,2025-08,Solicitud de factura electrónica,Línea gratuita #590,Pasto,Cerrado,0.4,4.4,True,4.0,False
PQR-202508-02407,2025-08-09,2025-08,Solicitud de factura electrónica,WhatsApp,Bogotá,Cerrado,0.1,1.7,True,3.0,False
PQR-202508-02408,2025-08-22,2025-08,Demora en la entrega,WhatsApp,Cartagena,Cerrado,1.9,23.0,True,4.0,False
PQR-202508-02409,2025-08-22,2025-08,Producto averiado en transporte,WhatsApp,Bogotá,Cerrado,2.1,20.5,True,3.0,False
PQR-202508-02410,2025-08-03,2025-08,Demora en la entrega,Línea gratuita #590,Bucaramanga,Cerrado,0.1,18.2,True,5.0,False
PQR-202508-02411,2025-08-09,2025-08,Cambio o garantía,Línea gratuita #590,Cali,Cerrado,7.0,78.4,False,3.0,False
PQR-202508-02412,2025-08-15,2025-08,Camiseta personalizada pendiente,WhatsApp,Bogotá,Cerrado,0.7,73.7,True,3.0,False
PQR-202508-02413,2025-08-02,2025-08,Faltante en el pedido,WhatsApp,Santa Marta,Cerrado,3.4,58.4,True,4.0,False
PQR-202508-02414,2025-08-23,2025-08,Duda sobre uso del producto,Tienda física,Bogotá,Cerrado,0.1,5.6,True,4.0,False
PQR-202508-02415,2025-08-01,2025-08,Reclamo por precio o promoción,Línea gratuita #590,Bogotá,Cerrado,1.9,35.6,True,4.0,False
PQR-202508-02416,2025-08-13,2025-08,Demora en la entrega,Línea gratuita #590,Bogotá,Cerrado,1.6,16.7,True,5.0,False
PQR-202508-02417,2025-08-06,2025-08,Solicitud de factura electrónica,WhatsApp,Bogotá,Cerrado,0.9,6.5,True,4.0,False
PQR-202508-02418,2025-08-22,2025-08,Faltante en el pedido,Tienda física,Bogotá,Cerrado,3.1,25.7,True,5.0,False
PQR-202508-02419,2025-08-01,2025-08,Demora en la entrega,Tienda física,Medellín,Cerrado,7.9,29.0,False,2.0,False
PQR-202508-02420,2025-08-02,2025-08,Cambio o garantía,Instagram / redes,Bogotá,Cerrado,5.0,9.5,False,3.0,False
PQR-202508-02421,2025-08-24,2025-08,Reclamo por precio o promoción,Correo electrónico,Neiva,Cerrado,9.8,34.7,False,3.0,False
PQR-202508-02422,2025-08-08,2025-08,Faltante en el pedido,Instagram / redes,Medellín,Cerrado,0.8,7.7,True,3.0,False
PQR-202508-02423,2025-08-19,2025-08,Camiseta personalizada pendiente,Línea gratuita #590,Medellín,Cerrado,0.5,38.0,True,4.0,False
PQR-202508-02424,2025-08-22,2025-08,Evento adverso reportado,Línea gratuita #590,Villavicencio,Cerrado,16.3,111.8,False,3.0,True
PQR-202508-02425,2025-08-14,2025-08,Camiseta personalizada pendiente,WhatsApp,Bogotá,Cerrado,3.5,231.7,True,2.0,False
PQR-202508-02426,2025-08-13,2025-08,Demora en la entrega,Chat del sitio,Cali,Cerrado,2.0,45.9,True,3.0,False
PQR-202508-02427,2025-08-05,2025-08,Contenido incompleto del envase,WhatsApp,Bogotá,Cerrado,4.1,125.7,False,3.0,False
PQR-202508-02428,2025-08-06,2025-08,Contenido incompleto del envase,Chat del sitio,Bogotá,Escalado,2.2,52.4,True,4.0,True
PQR-202508-02429,2025-08-09,2025-08,Cambio o garantía,WhatsApp,Bogotá,Cerrado,1.5,65.0,True,3.0,False
PQR-202508-02430,2025-08-14,2025-08,Camiseta personalizada pendiente,WhatsApp,Bucaramanga,Cerrado,0.9,1.9,True,4.0,False
PQR-202508-02431,2025-08-02,2025-08,Faltante en el pedido,WhatsApp,Medellín,Cerrado,3.6,25.4,True,5.0,False
PQR-202508-02432,2025-08-09,2025-08,Faltante en el pedido,Instagram / redes,Cali,Cerrado,6.5,23.9,False,5.0,False
PQR-202508-02433,2025-08-10,2025-08,Faltante en el pedido,Chat del sitio,Bogotá,Cerrado,3.1,22.0,True,3.0,False
PQR-202508-02434,2025-08-11,2025-08,Producto averiado en transporte,WhatsApp,Bucaramanga,Cerrado,0.8,24.9,True,4.0,False
PQR-202508-02435,2025-08-21,2025-08,Demora en la entrega,Línea gratuita #590,Bogotá,Cerrado,0.7,4.2,True,3.0,False
PQR-202508-02436,2025-08-13,2025-08,Solicitud de factura electrónica,Correo electrónico,Manizales,Cerrado,1.9,17.3,True,3.0,False
PQR-202508-02437,2025-08-13,2025-08,Evento adverso reportado,WhatsApp,Barranquilla,Escalado,2.8,6.0,True,5.0,True
PQR-202508-02438,2025-08-15,2025-08,Camiseta personalizada pendiente,Tienda física,Cali,Cerrado,0.4,1.6,True,4.0,False
PQR-202508-02439,2025-08-01,2025-08,Faltante en el pedido,Correo electrónico,Cali,Cerrado,8.9,23.0,False,3.0,False
PQR-202508-02440,2025-08-05,2025-08,Demora en la entrega,Línea gratuita #590,Bogotá,Cerrado,3.3,14.0,True,5.0,False
PQR-202508-02441,2025-08-06,2025-08,Demora en la entrega,Instagram / redes,Cali,Cerrado,23.6,46.8,False,3.0,False
PQR-202508-02442,2025-08-25,2025-08,Contenido incompleto del envase,Instagram / redes,Bogotá,Cerrado,14.4,70.7,False,3.0,False
PQR-202508-02443,2025-08-17,2025-08,Evento adverso reportado,WhatsApp,Bogotá,Escalado,8.0,73.4,False,2.0,True
PQR-202508-02444,2025-08-08,2025-08,Demora en la entrega,Tienda física,Bogotá,Cerrado,2.6,37.5,True,4.0,False
PQR-202508-02445,2025-08-24,2025-08,Producto averiado en transporte,Correo electrónico,Cúcuta,Cerrado,5.0,14.2,False,2.0,False
PQR-202508-02446,2025-08-10,2025-08,Reclamo por precio o promoción,Tienda física,Bogotá,Cerrado,1.2,10.5,True,3.0,False
PQR-202508-02447,2025-08-11,2025-08,Camiseta personalizada pendiente,WhatsApp,Bogotá,Cerrado,12.5,43.8,False,4.0,False
PQR-202508-02448,2025-08-12,2025-08,Reclamo por precio o promoción,WhatsApp,Neiva,Cerrado,0.6,9.9,True,4.0,False
PQR-202508-02449,2025-08-05,2025-08,Faltante en el pedido,Chat del sitio,Bogotá,Cerrado,0.1,1.1,True,3.0,False
PQR-202508-02450,2025-08-23,2025-08,Contenido incompleto del envase,Tienda física,Cali,Cerrado,10.0,124.5,False,2.0,False
PQR-202508-02451,2025-08-18,2025-08,Demora en la entrega,WhatsApp,Medellín,Cerrado,0.1,16.1,True,4.0,False
PQR-202508-02452,2025-08-26,2025-08,Camiseta personalizada pendiente,WhatsApp,Bogotá,Cerrado,1.2,62.1,True,3.0,False
PQR-202508-02453,2025-08-21,2025-08,Evento adverso reportado,Chat del sitio,Bogotá,Escalado,0.7,93.9,True,5.0,True
PQR-202508-02454,2025-08-16,2025-08,Solicitud de factura electrónica,Chat del sitio,Ibagué,Cerrado,1.0,7.4,True,3.0,False
PQR-202508-02455,2025-08-14,2025-08,Cambio o garantía,Tienda física,Santa Marta,Cerrado,1.0,27.7,True,2.0,False
PQR-202508-02456,2025-08-19,2025-08,Evento adverso reportado,WhatsApp,Medellín,Cerrado,0.5,79.8,True,2.0,True
PQR-202508-02457,2025-08-04,2025-08,Contenido incompleto del envase,WhatsApp,Medellín,Cerrado,0.1,33.5,True,3.0,False
PQR-202508-02458,2025-08-04,2025-08,Faltante en el pedido,Chat del sitio,Medellín,Cerrado,4.6,6.0,False,2.0,False
PQR-202508-02459,2025-08-04,2025-08,Demora en la entrega,WhatsApp,Cali,Cerrado,0.9,4.6,True,5.0,False
PQR-202508-02460,2025-08-04,2025-08,Duda sobre uso del producto,WhatsApp,Bogotá,Cerrado,0.2,17.7,True,3.0,False
PQR-202508-02461,2025-08-02,2025-08,Solicitud de factura electrónica,WhatsApp,Villavicencio,Cerrado,0.3,58.4,True,3.0,False
PQR-202508-02462,2025-08-14,2025-08,Reclamo por precio o promoción,Instagram / redes,Bogotá,Cerrado,7.1,16.1,False,5.0,False
PQR-202508-02463,2025-08-05,2025-08,Demora en la entrega,WhatsApp,Bogotá,Cerrado,0.2,6.4,True,3.0,False
PQR-202508-02464,2025-08-04,2025-08,Evento adverso reportado,WhatsApp,Bogotá,Cerrado,0.9,25.3,True,4.0,True
PQR-202508-02465,2025-08-22,2025-08,Camiseta personalizada pendiente,WhatsApp,Bogotá,Escalado,3.3,11.5,True,5.0,True
PQR-202508-02466,2025-08-12,2025-08,Demora en la entrega,Instagram / redes,Cartagena,Cerrado,2.2,14.8,True,5.0,False
PQR-202508-02467,2025-08-10,2025-08,Reclamo por precio o promoción,Línea gratuita #590,Pereira,Cerrado,0.6,24.7,True,4.0,False
PQR-202508-02468,2025-08-25,2025-08,Faltante en el pedido,Chat del sitio,Barranquilla,Cerrado,0.8,13.5,True,3.0,False
PQR-202508-02469,2025-08-12,2025-08,Camiseta personalizada pendiente,WhatsApp,Bogotá,Escalado,1.9,19.5,True,5.0,True
PQR-202508-02470,2025-08-10,2025-08,Camiseta personalizada pendiente,WhatsApp,Cartagena,Escalado,5.1,171.0,False,3.0,True
PQR-202508-02471,2025-08-07,2025-08,Solicitud de factura electrónica,Chat del sitio,Cartagena,Cerrado,0.5,8.1,True,5.0,False
PQR-202508-02472,2025-08-07,2025-08,Demora en la entrega,Chat del sitio,Cúcuta,Cerrado,4.9,14.1,False,3.0,False
PQR-202508-02473,2025-08-08,2025-08,Producto averiado en transporte,WhatsApp,Barranquilla,Cerrado,0.1,9.9,True,4.0,False
PQR-202508-02474,2025-08-10,2025-08,Solicitud de factura electrónica,Tienda física,Bogotá,Cerrado,1.6,41.5,True,4.0,False
PQR-202508-02475,2025-08-05,2025-08,Producto averiado en transporte,WhatsApp,Barranquilla,Cerrado,4.0,24.2,False,4.0,False
PQR-202508-02476,2025-08-08,2025-08,Camiseta personalizada pendiente,WhatsApp,Cali,Cerrado,2.8,152.5,True,3.0,False
PQR-202508-02477,2025-08-20,2025-08,Contenido incompleto del envase,Instagram / redes,Bogotá,Cerrado,29.6,64.7,False,4.0,False
PQR-202508-02478,2025-08-22,2025-08,Contenido incompleto del envase,WhatsApp,Bogotá,Escalado,2.8,139.6,True,2.0,True
PQR-202508-02479,2025-08-26,2025-08,Faltante en el pedido,WhatsApp,Bogotá,Cerrado,3.2,6.1,True,4.0,False
PQR-202508-02480,2025-08-15,2025-08,Cambio o garantía,WhatsApp,Cali,Cerrado,2.2,52.6,True,4.0,False
PQR-202508-02481,2025-08-03,2025-08,Camiseta personalizada pendiente,WhatsApp,Bogotá,Escalado,3.1,33.2,True,4.0,True
PQR-202508-02482,2025-08-17,2025-08,Demora en la entrega,Correo electrónico,Cartagena,Cerrado,5.1,72.4,False,2.0,False
PQR-202508-02483,2025-08-22,2025-08,Faltante en el pedido,Tienda física,Cali,Cerrado,0.3,31.4,True,5.0,False
PQR-202508-02484,2025-08-11,2025-08,Reclamo por precio o promoción,WhatsApp,Barranquilla,Cerrado,0.4,10.5,True,4.0,False
PQR-202508-02485,2025-08-02,2025-08,Demora en la entrega,Línea gratuita #590,Cali,Cerrado,0.7,52.1,True,4.0,False
PQR-202508-02486,2025-08-18,2025-08,Evento adverso reportado,WhatsApp,Bogotá,Cerrado,0.5,89.6,True,3.0,True
PQR-202508-02487,2025-08-16,2025-08,Duda sobre uso del producto,WhatsApp,Medellín,Cerrado,0.2,1.2,True,3.0,False
PQR-202508-02488,2025-08-15,2025-08,Reclamo por precio o promoción,Correo electrónico,Bucaramanga,Cerrado,6.1,48.3,False,3.0,False
PQR-202508-02489,2025-08-02,2025-08,Duda sobre uso del producto,Línea gratuita #590,Villavicencio,Cerrado,0.4,1.4,True,3.0,False
PQR-202508-02490,2025-08-17,2025-08,Demora en la entrega,Chat del sitio,Bucaramanga,Cerrado,3.3,18.5,True,2.0,False
PQR-202508-02491,2025-08-14,2025-08,Reclamo por precio o promoción,Chat del sitio,Cali,Cerrado,3.1,84.5,True,4.0,False
PQR-202508-02492,2025-08-12,2025-08,Camiseta personalizada pendiente,Instagram / redes,Cartagena,Escalado,0.1,50.5,True,4.0,True
PQR-202508-02493,2025-08-14,2025-08,Demora en la entrega,Línea gratuita #590,Bogotá,Cerrado,1.8,18.3,True,5.0,False
PQR-202508-02494,2025-08-09,2025-08,Contenido incompleto del envase,Chat del sitio,Cali,Escalado,2.9,41.8,True,4.0,True
PQR-202508-02495,2025-08-12,2025-08,Duda sobre uso del producto,WhatsApp,Bogotá,Cerrado,0.9,18.7,True,4.0,False
PQR-202508-02496,2025-08-06,2025-08,Faltante en el pedido,WhatsApp,Pereira,Cerrado,1.5,34.1,True,3.0,False
PQR-202508-02497,2025-08-27,2025-08,Camiseta personalizada pendiente,Tienda física,Cartagena,Cerrado,4.5,6.3,False,4.0,False
PQR-202508-02498,2025-08-03,2025-08,Demora en la entrega,WhatsApp,Cartagena,Cerrado,1.0,3.5,True,4.0,False
PQR-202508-02499,2025-08-09,2025-08,Faltante en el pedido,WhatsApp,Ibagué,Cerrado,0.1,25.3,True,3.0,False
PQR-202508-02500,2025-08-20,2025-08,Duda sobre uso del producto,Chat del sitio,Bogotá,Cerrado,0.7,3.6,True,4.0,False
PQR-202508-02501,2025-08-17,2025-08,Faltante en el pedido,Chat del sitio,Bucaramanga,Cerrado,1.3,20.5,True,3.0,False
PQR-202508-02502,2025-08-19,2025-08,Demora en la entrega,Línea gratuita #590,Santa Marta,Cerrado,0.1,127.2,True,2.0,False
PQR-202508-02503,2025-08-23,2025-08,Faltante en el pedido,WhatsApp,Bucaramanga,Cerrado,0.4,31.9,True,3.0,False
PQR-202508-02504,2025-08-10,2025-08,Faltante en el pedido,Chat del sitio,Manizales,Cerrado,3.9,83.5,True,4.0,False
PQR-202508-02505,2025-08-09,2025-08,Demora en la entrega,Tienda física,Cali,Cerrado,1.9,3.4,True,3.0,False
PQR-202508-02506,2025-08-04,2025-08,Demora en la entrega,WhatsApp,Medellín,Cerrado,1.8,15.2,True,4.0,False
PQR-202508-02507,2025-08-21,2025-08,Contenido incompleto del envase,Chat del sitio,Medellín,Cerrado,2.2,3.8,True,3.0,False
PQR-202508-02508,2025-08-01,2025-08,Demora en la entrega,Chat del sitio,Bogotá,Cerrado,1.6,24.7,True,5.0,False
PQR-202508-02509,2025-08-04,2025-08,Faltante en el pedido,WhatsApp,Bogotá,Cerrado,7.9,41.2,False,5.0,False
PQR-202508-02510,2025-08-09,2025-08,Camiseta personalizada pendiente,Tienda física,Bogotá,Escalado,9.8,37.2,False,2.0,True
PQR-202508-02511,2025-08-05,2025-08,Camiseta personalizada pendiente,Chat del sitio,Bogotá,Escalado,3.7,49.7,True,2.0,True
PQR-202508-02512,2025-08-20,2025-08,Camiseta personalizada pendiente,WhatsApp,Bogotá,Cerrado,1.4,32.3,True,3.0,False
PQR-202508-02513,2025-08-17,2025-08,Demora en la entrega,Instagram / redes,Barranquilla,Cerrado,4.0,17.3,True,3.0,False
PQR-202508-02514,2025-08-02,2025-08,Demora en la entrega,Chat del sitio,Bucaramanga,Cerrado,2.8,23.9,True,4.0,False
PQR-202508-02515,2025-08-26,2025-08,Producto averiado en transporte,WhatsApp,Pereira,Cerrado,1.9,10.4,True,3.0,False
PQR-202508-02516,2025-08-19,2025-08,Solicitud de factura electrónica,Línea gratuita #590,Pasto,Cerrado,2.3,44.3,True,5.0,False
PQR-202508-02517,2025-08-01,2025-08,Reclamo por precio o promoción,Línea gratuita #590,Medellín,Cerrado,0.4,8.1,True,3.0,False
PQR-202508-02518,2025-08-17,2025-08,Contenido incompleto del envase,WhatsApp,Medellín,Cerrado,4.3,29.4,False,3.0,False
PQR-202508-02519,2025-08-14,2025-08,Producto averiado en transporte,Chat del sitio,Bogotá,Cerrado,6.1,20.7,False,4.0,False
PQR-202508-02520,2025-08-24,2025-08,Demora en la entrega,WhatsApp,Bogotá,Cerrado,0.1,1.1,True,4.0,False
PQR-202508-02521,2025-08-10,2025-08,Demora en la entrega,Línea gratuita #590,Barranquilla,Cerrado,3.1,16.1,True,3.0,False
PQR-202508-02522,2025-08-09,2025-08,Faltante en el pedido,WhatsApp,Barranquilla,Cerrado,3.5,21.0,True,4.0,False
PQR-202508-02523,2025-08-05,2025-08,Faltante en el pedido,Chat del sitio,Bucaramanga,Cerrado,5.0,23.4,False,5.0,False
PQR-202508-02524,2025-08-10,2025-08,Demora en la entrega,Correo electrónico,Cali,Cerrado,35.0,38.5,False,5.0,False
PQR-202508-02525,2025-08-25,2025-08,Solicitud de factura electrónica,Línea gratuita #590,Manizales,Cerrado,1.0,2.0,True,4.0,False
PQR-202508-02526,2025-08-22,2025-08,Demora en la entrega,WhatsApp,Bogotá,Cerrado,0.1,7.3,True,4.0,False
PQR-202508-02527,2025-08-05,2025-08,Producto averiado en transporte,Línea gratuita #590,Manizales,Cerrado,1.9,5.4,True,4.0,False
PQR-202508-02528,2025-08-11,2025-08,Solicitud de factura electrónica,Línea gratuita #590,Bucaramanga,Cerrado,0.6,1.6,True,4.0,False
PQR-202508-02529,2025-08-14,2025-08,Reclamo por precio o promoción,WhatsApp,Cartagena,Cerrado,0.3,3.2,True,4.0,False
PQR-202508-02530,2025-08-07,2025-08,Demora en la entrega,Instagram / redes,Bogotá,Cerrado,2.6,4.1,True,3.0,False
PQR-202508-02531,2025-08-01,2025-08,Demora en la entrega,Línea gratuita #590,Barranquilla,Cerrado,0.6,35.5,True,3.0,False
PQR-202508-02532,2025-08-06,2025-08,Solicitud de factura electrónica,Chat del sitio,Medellín,Cerrado,2.6,17.4,True,4.0,False
PQR-202508-02533,2025-08-08,2025-08,Evento adverso reportado,Tienda física,Bucaramanga,Escalado,0.6,60.1,True,4.0,True
PQR-202508-02534,2025-08-11,2025-08,Solicitud de factura electrónica,WhatsApp,Bogotá,Cerrado,0.1,1.5,True,3.0,False
PQR-202508-02535,2025-08-04,2025-08,Camiseta personalizada pendiente,Línea gratuita #590,Bogotá,Escalado,3.4,86.6,True,4.0,True
PQR-202508-02536,2025-08-08,2025-08,Faltante en el pedido,Instagram / redes,Bogotá,Cerrado,2.1,34.5,True,5.0,False
PQR-202508-02537,2025-08-14,2025-08,Reclamo por precio o promoción,Línea gratuita #590,Bogotá,Cerrado,0.2,9.4,True,5.0,False
PQR-202508-02538,2025-08-18,2025-08,Demora en la entrega,Instagram / redes,Neiva,Cerrado,2.6,6.7,True,4.0,False
PQR-202508-02539,2025-08-14,2025-08,Demora en la entrega,Instagram / redes,Bogotá,Cerrado,1.5,29.6,True,3.0,False
PQR-202508-02540,2025-08-22,2025-08,Cambio o garantía,Línea gratuita #590,Bogotá,Cerrado,0.5,16.1,True,4.0,False
PQR-202508-02541,2025-08-03,2025-08,Demora en la entrega,WhatsApp,Ibagué,Cerrado,3.6,4.6,True,3.0,False
PQR-202508-02542,2025-08-27,2025-08,Solicitud de factura electrónica,Instagram / redes,Cali,Cerrado,0.5,14.5,True,5.0,False
PQR-202508-02543,2025-08-01,2025-08,Duda sobre uso del producto,Chat del sitio,Medellín,Cerrado,0.6,8.6,True,3.0,False
PQR-202508-02544,2025-08-07,2025-08,Demora en la entrega,Línea gratuita #590,Ibagué,Cerrado,2.4,5.2,True,2.0,False
PQR-202508-02545,2025-08-27,2025-08,Producto averiado en transporte,Correo electrónico,Bogotá,Cerrado,6.3,19.9,False,3.0,False
PQR-202508-02546,2025-08-22,2025-08,Demora en la entrega,Chat del sitio,Bogotá,Cerrado,4.3,5.6,False,3.0,False
PQR-202508-02547,2025-08-03,2025-08,Producto averiado en transporte,WhatsApp,Cali,Cerrado,1.8,38.2,True,4.0,False
PQR-202508-02548,2025-08-04,2025-08,Evento adverso reportado,WhatsApp,Cartagena,Escalado,1.9,22.0,True,3.0,True
PQR-202508-02549,2025-08-12,2025-08,Demora en la entrega,Línea gratuita #590,Cartagena,Cerrado,0.5,4.8,True,4.0,False
PQR-202508-02550,2025-08-15,2025-08,Producto averiado en transporte,Instagram / redes,Bogotá,Cerrado,4.8,35.0,False,3.0,False
PQR-202508-02551,2025-08-26,2025-08,Producto averiado en transporte,WhatsApp,Ibagué,Cerrado,0.8,17.2,True,5.0,False
PQR-202508-02552,2025-08-11,2025-08,Demora en la entrega,Correo electrónico,Bucaramanga,Cerrado,7.1,87.7,False,2.0,False
PQR-202508-02553,2025-08-07,2025-08,Solicitud de factura electrónica,WhatsApp,Bogotá,Cerrado,0.9,24.0,True,2.0,False
PQR-202508-02554,2025-08-03,2025-08,Solicitud de factura electrónica,Línea gratuita #590,Bogotá,Cerrado,1.7,3.3,True,5.0,False
PQR-202508-02555,2025-08-07,2025-08,Producto averiado en transporte,WhatsApp,Bogotá,Cerrado,0.8,27.6,True,5.0,False
PQR-202508-02556,2025-08-23,2025-08,Demora en la entrega,WhatsApp,Medellín,Cerrado,0.1,7.8,True,4.0,False
PQR-202508-02557,2025-08-13,2025-08,Faltante en el pedido,Chat del sitio,Barranquilla,Cerrado,3.8,22.8,True,3.0,False
PQR-202508-02558,2025-08-14,2025-08,Duda sobre uso del producto,WhatsApp,Bogotá,Cerrado,1.9,6.2,True,5.0,False
PQR-202508-02559,2025-08-24,2025-08,Camiseta personalizada pendiente,WhatsApp,Pereira,Escalado,0.6,79.1,True,3.0,True
PQR-202508-02560,2025-08-20,2025-08,Faltante en el pedido,WhatsApp,Villavicencio,Cerrado,2.2,5.6,True,4.0,False
PQR-202508-02561,2025-08-02,2025-08,Faltante en el pedido,Tienda física,Pereira,Cerrado,2.7,9.7,True,4.0,False
PQR-202508-02562,2025-08-25,2025-08,Faltante en el pedido,Línea gratuita #590,Cali,Cerrado,2.0,9.1,True,4.0,False
PQR-202508-02563,2025-08-25,2025-08,Contenido incompleto del envase,WhatsApp,Bucaramanga,Escalado,3.9,4.9,True,4.0,True
PQR-202508-02564,2025-08-22,2025-08,Producto averiado en transporte,Chat del sitio,Barranquilla,Cerrado,0.5,7.1,True,3.0,False
PQR-202508-02565,2025-08-10,2025-08,Reclamo por precio o promoción,WhatsApp,Bogotá,Cerrado,3.2,15.7,True,4.0,False
PQR-202508-02566,2025-08-13,2025-08,Faltante en el pedido,WhatsApp,Medellín,Cerrado,3.7,105.7,True,4.0,False
PQR-202508-02567,2025-08-16,2025-08,Contenido incompleto del envase,Línea gratuita #590,Barranquilla,Escalado,0.1,100.4,True,2.0,True
PQR-202508-02568,2025-08-09,2025-08,Solicitud de factura electrónica,Instagram / redes,Pereira,Cerrado,5.9,7.8,False,5.0,False
PQR-202508-02569,2025-08-07,2025-08,Producto averiado en transporte,Instagram / redes,Cali,Cerrado,2.2,29.7,True,4.0,False
PQR-202508-02570,2025-08-23,2025-08,Camiseta personalizada pendiente,Instagram / redes,Bogotá,Escalado,1.4,99.0,True,1.0,True
PQR-202508-02571,2025-08-14,2025-08,Faltante en el pedido,WhatsApp,Cúcuta,Cerrado,1.0,35.1,True,5.0,False
PQR-202508-02572,2025-08-11,2025-08,Faltante en el pedido,Chat del sitio,Pereira,Cerrado,0.9,15.3,True,4.0,False
PQR-202508-02573,2025-08-20,2025-08,Producto averiado en transporte,Tienda física,Bogotá,Cerrado,2.8,221.4,True,4.0,False
PQR-202508-02574,2025-08-07,2025-08,Faltante en el pedido,Línea gratuita #590,Bogotá,Cerrado,5.2,7.7,False,3.0,False
PQR-202508-02575,2025-08-27,2025-08,Producto averiado en transporte,WhatsApp,Bogotá,Cerrado,0.4,61.4,True,5.0,False
PQR-202508-02576,2025-08-16,2025-08,Contenido incompleto del envase,Instagram / redes,Bogotá,Escalado,3.8,20.3,True,4.0,True
